Date,Day,Month,Day_of_Week,Is_Weekend,Day_Type,Is_Festival,Store_ID,Store_Type,Location_Type,Item_Name,Category,Units_Stocked,Units_Sold,Units_Remaining,Unit_Price,Discount,Revenue,Demand_Level,Suggested_Next_Stock
20-01-2025,20,1,0,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,56,32,24,6.11,0.051,185.61,Medium,40
20-01-2025,20,1,0,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,48,48,0,24.33,0.0,1167.97,High,57
20-01-2025,20,1,0,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,59,38,21,91.86,0.0,3490.7,Medium,46
20-01-2025,20,1,0,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,63,63,0,52.54,0.0,3309.81,High,74
20-01-2025,20,1,0,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,28,21,7,19.55,0.0,410.54,Medium,28
20-01-2025,20,1,0,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,8,4,4,55.68,0.059,209.58,Medium,9
20-01-2025,20,1,0,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,8,4,4,32.02,0.0,128.09,Medium,9
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,10,8,2,33.36,0.137,230.39,Medium,13
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,10,8,2,54.01,0.0,432.06,Medium,13
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,20,16,4,217.5,0.0,3479.97,Medium,22
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,66,39,27,83.87,0.0,3270.98,Medium,47
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,43,42,1,124.32,0.0,5221.61,High,51
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,46,43,3,28.38,0.0,1220.22,High,52
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,61,53,8,155.78,0.0,8256.56,Medium,63
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,66,44,22,23.99,0.0,1055.47,Medium,53
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,60,47,13,32.3,0.0,1518.04,Medium,56
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,87,55,32,68.2,0.0,3751.13,Medium,65
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,108,79,29,43.92,0.0,3469.65,Medium,91
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,125,81,44,17.7,0.0,1433.49,Medium,94
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,25,19,6,30.12,0.0,572.23,Medium,25
20-01-2025,20,1,0,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,17,13,4,33.03,0.0,429.33,Medium,19
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,23,12,11,30.29,0.0,363.43,Medium,18
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,28,23,5,55.66,0.0,1280.25,Medium,30
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,18,16,2,183.52,0.069,2734.53,Medium,22
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,100,72,28,83.44,0.0,6007.91,Medium,84
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,89,41,48,149.33,0.064,5729.29,Low,50
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,124,93,31,35.24,0.0,3277.21,Medium,107
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,94,61,33,129.31,0.0,7887.7,Medium,72
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,203,164,39,8.39,0.12,1211.29,Medium,185
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,97,76,21,70.53,0.0,5360.4,Medium,88
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,101,74,27,92.02,0.145,5823.59,Medium,86
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,229,134,95,48.02,0.0,6434.6,Medium,152
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,221,129,92,18.73,0.0,2416.63,Medium,146
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,32,24,8,33.64,0.0,807.39,Medium,31
20-01-2025,20,1,0,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,33,30,3,41.08,0.0,1232.46,High,38
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,12,10,2,33.96,0.104,304.12,Medium,16
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,4,3,1,55.95,0.0,167.85,Medium,8
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,3,1,2,226.44,0.0,226.44,Low,6
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,54,39,15,88.99,0.0,3470.63,Medium,47
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,49,26,23,146.42,0.105,3407.39,Medium,33
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,55,41,14,41.87,0.0,1716.82,Medium,50
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,56,40,16,189.42,0.0,7576.71,Medium,49
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,69,51,18,28.79,0.0,1468.42,Medium,61
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,48,33,15,66.98,0.0,2210.19,Medium,41
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,50,47,3,70.1,0.0,3294.48,High,56
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,52,44,8,45.55,0.0,2004.22,Medium,53
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,38,20,18,21.18,0.0,423.62,Medium,27
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,8,3,5,31.13,0.0,93.38,Low,8
21-01-2025,21,1,1,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,5,4,1,33.36,0.0,133.46,Medium,9
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,24,24,0,27.43,0.077,607.39,High,31
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,31,26,5,50.36,0.107,1169.45,Medium,33
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,11,8,3,184.54,0.0,1476.34,Medium,13
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,101,90,11,64.27,0.0,5784.37,Medium,104
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,140,123,17,110.47,0.124,11900.87,Medium,140
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,86,59,27,35.6,0.075,1943.63,Medium,69
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,114,114,0,127.05,0.0,14483.86,High,130
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,96,77,19,17.45,0.0,1344.01,Medium,89
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,61,49,12,23.59,0.0,1155.7,Medium,58
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,101,48,53,43.82,0.0,2103.48,Low,57
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,116,58,58,55.24,0.0,3203.84,Medium,68
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,136,116,20,19.36,0.0,2245.84,Medium,132
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,20,17,3,56.45,0.0,959.63,Medium,23
21-01-2025,21,1,1,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,6,5,1,32.52,0.0,162.61,Medium,10
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,16,13,3,34.59,0.0,449.73,Medium,19
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,27,20,7,48.61,0.0,972.14,Medium,27
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,31,26,5,198.57,0.0,5162.72,Medium,33
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,209,192,17,71.52,0.143,11763.44,High,216
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,94,61,33,146.23,0.0,8920.21,Medium,72
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,60,45,15,34.65,0.0,1559.24,Medium,54
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,112,81,31,177.18,0.0,14351.23,Medium,94
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,64,53,11,8.27,0.0,438.09,Medium,63
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,262,219,43,68.46,0.0,14992.2,Medium,245
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,195,142,53,102.63,0.0,14573.16,Medium,161
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,127,93,34,43.11,0.0,4009.59,Medium,107
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,159,141,18,24.99,0.134,3052.57,Medium,160
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,25,19,6,43.8,0.0,832.17,Medium,25
21-01-2025,21,1,1,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,18,14,4,39.9,0.106,499.39,Medium,20
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,8,3,5,22.11,0.0,66.33,Low,8
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,4,3,1,59.1,0.0,177.31,Medium,8
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,7,7,0,219.21,0.0,1534.46,High,12
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,48,40,8,85.25,0.121,2998.49,Medium,49
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,37,23,14,136.98,0.117,2782.16,Medium,30
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,31,24,7,40.81,0.0,979.45,Medium,31
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,45,41,4,140.16,0.0,5746.55,High,50
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,20,15,5,25.18,0.0,377.67,Medium,21
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,17,15,2,65.85,0.0,987.69,Medium,21
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,36,36,0,69.7,0.0,2509.26,High,44
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,50,35,15,43.43,0.0,1520.17,Medium,43
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,46,33,13,16.38,0.0,540.67,Medium,41
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,9,9,0,43.49,0.0,391.45,High,14
22-01-2025,22,1,2,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,12,9,3,38.21,0.0,343.91,Medium,14
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,8,5,3,27.43,0.0,137.17,Medium,10
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,26,26,0,48.84,0.0,1269.76,High,33
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,15,8,7,189.12,0.0,1512.98,Medium,13
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,66,42,24,84.35,0.0,3542.69,Medium,51
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,42,33,9,115.47,0.0,3810.46,Medium,41
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,68,68,0,26.45,0.0,1798.92,High,79
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,70,64,6,148.44,0.0,9500.31,High,75
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,136,118,18,12.57,0.0,1483.16,Medium,134
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,132,102,30,33.92,0.0,3460.32,Medium,117
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,78,46,32,75.02,0.0,3451.04,Medium,55
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,67,67,0,41.79,0.0,2800.13,High,78
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,54,50,4,17.24,0.0,861.8,High,60
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,14,10,4,59.84,0.0,598.37,Medium,16
22-01-2025,22,1,2,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,4,3,1,41.16,0.0,123.47,Medium,8
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,12,9,3,25.73,0.0,231.56,Medium,14
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,28,16,12,58.12,0.0,929.84,Medium,22
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,40,26,14,200.11,0.0,5202.81,Medium,33
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,141,130,11,69.28,0.0,9005.88,High,148
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,119,97,22,115.18,0.0,11171.99,Medium,111
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,61,26,35,31.26,0.103,729.23,Low,33
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,109,76,33,179.16,0.0,13616.01,Medium,88
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,110,73,37,5.32,0.0,388.4,Medium,85
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,129,110,19,78.51,0.0,8636.61,Medium,126
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,155,113,42,94.09,0.0,10631.88,Medium,129
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,165,89,76,43.19,0.0,3843.72,Medium,102
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,132,124,8,24.09,0.0,2987.71,High,141
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,23,16,7,57.29,0.0,916.6,Medium,22
22-01-2025,22,1,2,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,17,13,4,40.65,0.0,528.41,Medium,19
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,9,6,3,30.06,0.0,180.36,Medium,11
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,6,4,2,55.38,0.0,221.5,Medium,9
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,5,3,2,194.48,0.0,583.44,Medium,8
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,51,35,16,87.2,0.0,3052.01,Medium,43
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,22,14,8,101.89,0.0,1426.45,Medium,20
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,50,30,20,42.03,0.0,1260.89,Medium,38
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,42,33,9,150.35,0.0,4961.53,Medium,41
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,31,27,4,10.26,0.0,276.94,Medium,34
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,35,30,5,39.23,0.093,1067.89,Medium,38
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,41,35,6,101.3,0.0,3545.65,Medium,43
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,37,32,5,55.27,0.073,1639.64,Medium,40
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,36,30,6,19.47,0.132,506.97,Medium,38
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,7,4,3,41.99,0.0,167.97,Medium,9
23-01-2025,23,1,3,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,5,3,2,37.24,0.0,111.73,Medium,8
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,25,13,12,27.67,0.0,359.69,Medium,19
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,27,16,11,50.73,0.0,811.71,Medium,22
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,8,3,5,182.17,0.0,546.52,Low,8
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,101,88,13,73.19,0.0,6440.67,Medium,101
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,37,27,10,118.84,0.0,3208.69,Medium,34
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,59,51,8,41.12,0.0,2097.02,Medium,61
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,138,119,19,179.81,0.0,21397.65,Medium,135
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,56,51,5,17.33,0.148,752.79,High,61
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,62,36,26,46.74,0.0,1682.78,Medium,44
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,71,71,0,102.72,0.0,7292.96,High,83
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,112,92,20,44.1,0.0,4057.54,Medium,106
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,80,73,7,19.9,0.13,1263.75,High,85
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Bread,Perishable,9,6,3,53.36,0.11,284.89,Medium,11
23-01-2025,23,1,3,0,Weekday,0,STORE_002,Medium,Semi-Urban,Eggs,Perishable,10,8,2,37.3,0.0,298.41,Medium,13
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Milk,Perishable,30,18,12,29.24,0.0,526.27,Medium,24
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Curd,Perishable,25,13,12,52.96,0.115,609.05,Medium,19
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Paneer,Perishable,11,11,0,221.47,0.0,2436.21,High,17
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Rice,Non-Perishable,140,84,56,58.06,0.0,4876.7,Medium,97
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Toor Dal,Non-Perishable,104,104,0,145.91,0.0,15175.08,High,119
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Wheat Flour,Non-Perishable,204,151,53,26.32,0.0,3973.81,Medium,171
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Cooking Oil,Non-Perishable,160,113,47,158.56,0.078,16523.02,Medium,129
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Biscuits,Non-Perishable,171,171,0,21.78,0.0,3724.83,High,193
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Snacks,Non-Perishable,147,146,1,76.75,0.127,9776.73,High,165
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Masala,Non-Perishable,197,140,57,57.52,0.0,8053.46,Medium,159
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Sugar,Non-Perishable,186,126,60,49.24,0.0,6203.75,Medium,143
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Salt,Non-Perishable,102,67,35,21.99,0.0,1473.54,Medium,78
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Bread,Perishable,21,14,7,56.6,0.0,792.47,Medium,20
23-01-2025,23,1,3,0,Weekday,0,STORE_003,Supermarket,Rural,Eggs,Perishable,20,16,4,45.41,0.0,726.54,Medium,22
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,7,6,1,33.99,0.0,203.93,Medium,11
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,7,5,2,49.73,0.0,248.64,Medium,10
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,5,2,3,246.31,0.0,492.62,Low,7
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,34,24,10,57.34,0.0,1376.24,Medium,31
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,49,44,5,125.46,0.111,4906.41,Medium,53
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,23,20,3,43.92,0.0,878.43,Medium,27
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,34,27,7,123.69,0.0,3339.51,Medium,34
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,67,31,36,21.55,0.0,667.97,Low,39
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,34,31,3,60.11,0.0,1863.5,High,39
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,35,16,19,61.22,0.0,979.56,Low,22
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,20,13,7,53.4,0.131,603.53,Medium,19
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,64,44,20,18.55,0.0,816.2,Medium,53
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,9,9,0,32.84,0.0,295.53,High,14
24-01-2025,24,1,4,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,8,8,0,42.45,0.0,339.61,High,13
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Milk,Perishable,14,11,3,28.41,0.0,312.47,Medium,17
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Curd,Perishable,17,17,0,52.79,0.093,813.91,High,23
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Paneer,Perishable,11,6,5,247.68,0.0,1486.08,Medium,11
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Rice,Non-Perishable,101,53,48,51.57,0.0,2733.3,Medium,63
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Toor Dal,Non-Perishable,70,66,4,103.4,0.0,6824.43,High,77
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Wheat Flour,Non-Perishable,117,95,22,29.3,0.0,2783.96,Medium,109
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Cooking Oil,Non-Perishable,96,60,36,195.52,0.0,11731.4,Medium,71
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Biscuits,Non-Perishable,126,90,36,16.37,0.0,1473.64,Medium,104
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Snacks,Non-Perishable,154,93,61,30.11,0.0,2799.9,Medium,107
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Masala,Non-Perishable,105,79,26,96.36,0.0,7612.4,Medium,91
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Sugar,Non-Perishable,104,42,62,43.78,0.0,1838.83,Low,51
24-01-2025,24,1,4,0,Weekday,0,STORE_002,Medium,Semi-Urban,Salt,Non-Perishable,79,40,39,16.21,0.103,581.78,Medium,49
